index,x,y,vx,vy,earth_a,ejected
12,-29.34829447980954,6.2191326667294105,6.438848900753972,-1.6219817610748162,1.3737489606071243,False
13,29.764644775356924,3.750456158498286,-6.617241712100159,-0.5492832817788504,-0.4247025881207025,True
14,25.59279864439541,15.65275239526367,-5.8467268097702405,-3.1472822580623276,1.4617418192704559,False
15,-3.9515557128899186,29.738614753345978,0.4392439181311535,-6.625455816801195,0.8846747015297138,False
16,-26.25522019522078,14.514248602682501,5.585242153593388,-3.590914937132806,0.9510939033482172,False
17,-24.650824944235893,17.097860379843947,5.645989312182038,-3.494625113903664,0.9280034721420632,False
18,28.987273567559107,-7.7290342941074535,-6.442792060316226,1.606247324519541,0.652863203531498,False
19,-4.3207215095114195,29.687225630517336,0.5187433966711075,-6.619705830957304,0.886191339976071,False
20,-4.329894693134614,-29.685889104865375,1.3872720802069651,6.493464112126764,1.1095841268195215,False
21,-26.270753585440442,-14.486114249620847,5.981805638324551,2.8822909820676674,1.2743499145222479,False
22,-21.733909786264068,-20.679389870171097,4.940476648870177,4.436360048730097,0.5428799918848359,False
23,28.337222173499548,-9.848951187295308,-6.273090915303968,2.176678747158345,0.6184507029623509,False
24,19.591492504360698,22.71945028937933,-4.154909922542595,-5.179413435472889,0.9789494948605091,False
25,-26.918260163667078,-13.244140959727591,6.082937590209993,2.6622303194145767,1.4336793883267889,False
26,27.97301910053798,-10.840212285787462,-6.334995504492266,1.989329524755207,1.0156109344842625,False
27,-29.679694425177658,4.372154940996296,6.527126132503973,-1.2191080552533988,1.3955707322994024,False
28,-29.756351537340816,-3.8156969463251245,6.562515673367604,1.0114287106882707,1.2796474407599217,False
29,29.826393872436267,-3.2227672218601846,-6.622438070977075,0.48261164104633497,1.2210864677553044,False
30,26.242928072032903,14.536461956270768,-5.586418851722082,-3.589084063256825,1.001764566511834,False
31,-9.017810875462562,28.612568689553008,2.314423461546467,-6.223587714545627,0.9272585346511436,False
32,13.074861370759455,-27.00088887676519,-2.6466714285700115,6.089723339298031,-0.6096892935858336,True
33,29.86397042468528,2.853641616167449,-6.598624532102112,-0.7401042388340878,0.5445394659467353,False
34,28.43041724234266,9.576605631762499,-6.39192883781945,-1.7980116051494448,3.2718544180347906,False
35,-6.0533516150156625,29.382936106267312,0.9911798294107711,-6.565604507261249,0.8266824902901726,False
36,27.66570880617012,11.602092753128685,-6.008337583097397,-2.8265667314852707,1.0118845364610567,False
37,0.3807113752442319,29.997584216879194,-0.13319640820242362,-6.6386639255833675,1.0015573946083762,False
38,-8.294879024273014,-28.8304523372887,2.244858383714241,6.24901678962922,1.1446299836026048,False
39,1.729026162558242,-29.950133030241936,0.018038361255438336,6.639975498262265,1.0264117660500685,False
40,29.744882292171177,3.9040975173375956,-6.580653930118993,-0.885773025108267,0.6283181268294363,False
41,17.69886537414267,-24.222926422461295,-4.110879419671484,5.214429057617088,0.7070838222815922,False
42,-19.451882523558417,22.839095128522114,4.020775954177849,-5.284218080880576,0.8988005652285408,False
43,-25.63721738475096,-15.579893605767115,5.435097982522777,3.814355767410382,1.025758349948335,False
44,27.40896461359476,-12.196255934126267,-6.134681735615022,2.5407243067108745,0.6112606539602321,False
45,-25.417786982715214,15.935372756898822,5.410913053080924,-3.848586744767286,0.9590583558049667,False
46,4.6137089641868325,29.643105262333467,-0.8812100624134754,-6.58126650622061,-0.3111551151621074,True
47,-16.415617096874453,-25.110306954093634,3.5738672748624682,5.596165892972358,0.9916388861818164,False
48,-14.62231356306068,26.195189368728215,3.0434370925065415,-5.9014481836203,0.9803815731590344,False
49,8.101081515776846,-28.885506370405537,-2.0753235367756853,6.307347478750862,0.8644231037448785,False
50,-25.54957754606279,15.723202193501303,5.86974924803071,-3.104133335609619,0.969597281919489,False
51,-18.133855087190224,-23.89902298582068,4.099565128946246,5.223328991507997,4.293559986642598,False
52,8.955202050335169,28.632225834497618,-2.196464766187789,-6.266190432064414,0.7415488769017026,False
53,5.265539322653977,29.534286780648433,-1.3585940615593246,-6.499524765388292,0.7675964202833735,False
54,25.518607137809273,15.773417186714795,-5.737287210032744,-3.3426240395226445,1.1184732171719467,False
55,-29.98646004261056,0.9012292232946553,6.6356298828485505,-0.24086522755957,-73.5098118389475,True
56,-3.7702497588661807,-29.76214402148759,0.9931322037174285,6.565309469167418,2.8484458522205585,False
57,21.686110809712446,20.72951031618627,-4.547073233152951,-4.838773089569707,0.9984842494327565,False
58,-23.119065523459682,-19.118284685660946,5.340207697451773,3.9461096979274206,1.295237791496865,False
59,23.80174325793079,18.261353123017642,-5.188111701028772,-4.144043554024057,0.9894845307366389,False
60,-29.28230695492663,6.522767771234507,6.405226517500944,-1.7500495020149351,1.170125704394904,False
61,-2.299722285778781,29.91172474813668,0.8019615904062143,-6.591392691041335,0.902264160736019,False
62,26.624517200049166,-13.825161259974003,-5.893296765522232,3.0591915980345523,0.6200997081817826,False
63,15.525507502033824,25.67018926311786,-3.675542388315581,-5.5299175537882475,0.7996242125111876,False
64,-29.401188792621316,5.96406720121753,6.42782657611438,-1.6651262737094992,1.0998389513076199,False
65,-3.0535382033149685,-29.8441938145579,0.24853731811323534,6.635346954116648,1.0798522958337586,False
66,-11.83857921178349,27.56534132287006,2.816553555134213,-6.013038006786655,-13.960350482201488,True
67,29.997280138131877,-0.4039607832930592,-6.63610026285079,-0.22753747249995226,1.0300511947857824,False
68,2.461295626192099,-29.898863253315966,-0.4763026918683334,6.622894816144899,0.9398952608080159,False
69,-23.240802606314965,-18.970110548288947,4.907034732973503,4.473322046241659,-1.0534056933318827,True
70,28.730420073277703,8.634984795180685,-6.2290028960133235,-2.2998093228477905,1.0047440988489034,False
71,-3.5237323878223075,29.79233643169015,0.8578840786307185,-6.584347720741358,133.5043221385123,False
72,-22.919514557952457,-19.357062081519636,5.313657656603675,3.981788832725455,1.2492520971964767,False
73,-29.654641984374955,-4.538965606671442,6.6004122658770985,0.7239875140215766,1.418884514684095,False
74,-14.42536232705835,-26.304161680864983,3.0577498463100996,5.89404495040465,0.9358813034577506,False
75,-22.95494388579512,-19.315034330800376,4.825173064807959,4.56150248214903,-0.8589559146134131,True
76,-29.776851828630196,3.6522726042564955,6.589580832001611,-0.8167156534051142,7.286286789535429,False
77,-12.219653854886012,27.398541195960952,2.3512410262021315,-6.209771786201482,0.856930206647303,False
