index,x,y,vx,vy,earth_a,ejected
5318,18.374827459107976,-23.71425132379286,-4.1020640948025475,5.221366694854113,0.6806585037416994,False
5319,4.174068282313246,-29.708200113345583,-1.358800148686968,6.499481683636647,1.0507467531367458,False
5320,22.896520870889766,-19.3842547447383,-5.276157475143464,4.031347454324392,1.161356539815189,False
5321,-2.6602188797053463,-29.881821154542425,0.35697973739025823,6.63039708215826,0.8656510580233686,False
5322,29.80974046328281,-3.3733327010123797,-6.62237572519574,0.48346639421804133,1.099556266190206,False
5323,7.3651448523737635,-29.081861035765098,-1.2412748925152715,6.522946929203947,0.9170167888012545,False
5324,-24.609125780136804,-17.157824114304418,5.663761169293572,3.4657480314071165,1.2239735138882695,False
5325,24.498771855828622,-17.315027506650384,-5.499172422705396,3.721384509205742,0.6960338484731918,False
5326,11.253474707434135,27.809338485644354,-2.0852447856531025,-6.304074411355448,0.9953210488141401,False
5327,23.39538852493138,18.779131922629144,-4.890177585400825,-4.491743891101022,1.0002964806220065,False
5328,-3.2822297467248203,29.819908918199513,0.28554877158115266,-6.633857241382912,0.8898131923345237,False
5329,28.479272992864168,9.430323949786535,-6.21935780410854,-2.325766218792032,1.0251788513024667,False
5330,12.204745143044796,-27.405185567576886,-3.0560106611704514,5.894946890245283,1.1049545412135975,False
5331,-17.12130807869323,24.634545047036568,4.142277649056799,-5.189521738862307,0.9787243391644953,False
5332,-29.447062789609262,-5.733279433693216,6.5873088396258215,0.8348426506758669,1.0880916229614563,False
5333,3.141209633974063,29.835093464499632,-0.7399665753834117,-6.598639971033072,1.0081854685298968,False
5334,-12.209313723691618,-27.40315051953836,2.8829007693055453,5.981511778333091,-0.3567738068288263,True
5335,29.340455325381804,-6.256011612782897,-6.427800895654385,1.6652254039092373,1.8372958287288066,False
5336,-14.510599375072719,-26.257237207599342,3.2309966247182618,5.800884485236644,1.229297181616739,False
5337,-17.567391133928954,-24.318445031447926,4.011889779672564,5.290967812769119,-3.549751780034165,True
5338,-0.31780767080690736,29.99831659084183,-0.14195761110706814,-6.6384823594439695,0.7980253142980739,False
5339,-28.90001009933077,-8.049187304230115,6.264505082349296,2.201266924573172,0.9990111952999864,False
5340,20.354562261277906,22.03841634854377,-4.747151196586333,-4.642645314553865,0.9746677330904391,False
5341,-11.116393656390114,-27.864418028664616,2.053911246789044,6.314352586790943,1.076760682248204,False
5342,-24.251365585723786,-17.659877327647894,5.60025425668291,3.5674573943503427,1.1977716126499236,False
5343,-6.514878972588497,-29.28406310559592,1.7001114892142213,6.418661926308458,0.7341907641050893,False
5344,29.23310565364619,-6.739846722497405,-6.455068611175812,1.5561777613797114,0.5652335933172326,False
5345,28.841705163156295,-8.255667343199063,-6.264667825697827,2.2008037244757794,-0.29679147398249894,True
5346,6.914361763320102,-29.192320932155035,-1.0966684720626139,6.548810446362289,0.9789391433780886,False
5347,24.109012124211212,17.85372606473609,-5.581647571935811,-3.5964997404008052,1.5416632509018402,False
5348,28.68086632851978,8.798176324988052,-6.2753134039463125,-2.17026304448372,1.037375359947174,False
5349,11.742508744780563,27.606403032245108,-2.7350260831464652,-6.050556364873276,0.7820651436630842,False
5350,-29.999834409095136,-0.09967661145702963,6.639835531764269,0.04673447464884089,2.7592228492891544,False
5351,-28.55345941009113,-9.203257886003106,6.248122486193521,2.247346301201237,1.1584453051857462,False
5352,-28.33474637816032,-9.856071615269986,6.326948312748723,2.0147766744247564,0.9783481863193866,False
5353,-27.716119994588105,11.481145084249805,6.004349683491981,-2.8350281970995876,1.0852956926086819,False
5354,-19.264709850882923,-22.99719448892178,4.272605707933569,5.082759138945448,1.3833585296675628,False
5355,-22.682554113832573,19.634198197865302,4.872082327054943,-4.511364959565883,1.1721573219281871,False
5356,-27.149653512335046,-12.763084037964855,6.158603402998246,2.48217729515408,1.2435925305149644,False
5357,28.674418203085704,8.819168935594062,-6.203958214501706,-2.3665380775970615,1.0036621982152747,False
5358,26.73636254247541,13.60760515290321,-5.831091970965708,-3.1761559196832985,1.0388728816915371,False
5359,-12.239716319572157,27.38958459736838,2.955245886166282,-5.946101391020613,-2.6484713172741707,True
5360,-5.089514938015588,-29.565128744785067,0.9554930620412863,6.570892862343059,0.8668279369164598,False
5361,-24.206105665402816,17.7218635734325,5.589564194856589,-3.5841836046130804,0.9575447151414331,False
5362,-10.487206630941337,28.10726769146976,2.185358293306281,-6.270072497976196,1.102404271963683,False
5363,-16.317669462884155,25.174067277658132,3.9535078031460924,-5.334732987738276,0.9708402678154812,False
5364,21.88577408985821,20.518598696979556,-4.833690558071888,-4.552475764768734,-0.11156932480433088,True
5365,29.191889846051932,-6.916181548800608,-6.365536372015935,1.8893244021454336,-0.33706575105073266,True
5366,22.39658811295752,19.959780582424493,-4.707093552181298,-4.683254241551834,0.9992614199458002,False
5367,-9.22327859701537,-28.546998649977866,1.618564364710979,6.439708797553484,1.061656928074016,False
5368,27.054645626605435,12.96326155019636,-5.783566218412415,-3.2618954301508065,1.0021488840828359,False
5369,-10.3066853187131,28.17396382728252,2.168934028592154,-6.275772875082001,1.166428229845591,False
5370,5.900896451229858,29.413932431279274,-1.1274139161876942,-6.543587537550508,0.7754564767625816,False
5371,23.609043940285744,-18.50980940543843,-5.317904279411688,3.976115450413236,0.6989671818316165,False
5372,20.410248571928882,21.986854100395423,-4.2601448302198985,-5.093207832550196,0.9968156326428358,False
5373,22.464566781678847,19.88324016128889,-4.683169135635119,-4.7071782255439,0.9998223596577006,False
5374,21.237417660229777,21.188961539560175,-4.377512915017308,-4.992692728263643,0.9994622676084377,False
5375,-28.96200638602915,7.823182606561517,6.359401090299281,-1.9098737583150123,1.5484682149279494,False
5376,-17.230930216005717,-24.557993482594238,3.9029020702317396,5.371867033925989,3.8532261738648255,False
5377,-3.737591752639022,29.76626291442385,1.0739927639167495,-6.552567400878411,0.7487761294565488,False
5378,-17.348691119461872,24.474944666771055,4.00275250177663,-5.297883767082941,2.6277968495340227,False
5379,19.153592151408066,-23.089822599957742,-3.9425563955736447,5.3428315589883,0.502357364270061,False
5380,-29.917724457398997,2.220307026325412,6.5841513675716,-0.8593897654178955,1.115205850477131,False
5381,-19.06895024467367,23.15977410438539,3.937728519315867,-5.346390755282153,0.8967933875318526,False
5382,1.9735463116920704,-29.93501486479682,-0.5728980957524782,6.615239056291403,0.8112881062621975,False
