index,mass,rTarget,x0,y0,vx0,vy0,earth_af,distFromSun,ejected
9331,0.44238111475203185,8.1996217565611,-37.87941598293035,70.68240331323638,3.07638469643503,-7.453729965789107,0.9998094502543795,0.9814695057601326,False
9332,0.3078788056755438,4.309891860000789,11.503912375474211,-37.662365890415934,-3.6240918695122395,9.750723320750602,0.9838559939096068,0.9390322335819496,False
9333,0.7700164998816327,14.710135135799646,72.01794974952954,3.431666864531632,-3.815213300442189,0.10354658027217759,0.9028023038528783,1.0320720550978248,False
9334,0.665221759326756,7.3808142598718405,2.1076617661099912,-55.70564912227372,-0.5032765016972883,13.392662304997332,-1.8786026844979193,448.8166518865538,True
9335,0.13180530267581345,15.386975144036114,90.67705484177624,19.663152048671087,-6.129379669377659,-1.405103288468318,1.1422300267975145,1.2445762597596124,False
9336,0.2163373917452991,6.104768135584891,-6.031229698408362,-37.80942883764699,0.682280647215317,2.5530987289759843,0.7012217145867985,0.7791168058307684,False
9337,0.7370405952855945,16.504431577399373,-35.03352258571656,-66.74415387971325,4.668501740512213,8.537385622266449,1.1278110127267464,1.3048771627415088,False
9338,0.8272568045752123,5.575501538813114,-35.992779600708246,-43.98703687168858,4.769928110003346,5.712746984370226,-0.5832858281314298,682.0112030666276,True
9339,0.34454049336258324,13.582242256961763,-88.9153403135693,10.270318414548798,14.029124785025651,-1.6586651724106993,-2.8388187534567186,362.00640854340196,True
9340,0.40562790633831175,17.930759423412383,-0.5317769423218934,-50.87876579370199,-1.8750959733728718,11.659541669357374,1.0000194927631123,0.9833267648142816,False
9341,0.9220020961435512,9.330991374328732,-97.75843540788,-2.3077733204108477,4.2623907879217695,0.474137388084112,0.999971361893374,0.977016767019975,False
9342,0.5127787976115942,12.68917977064848,-24.33648817762603,35.67394797197757,7.0951964284447095,-5.884410087521611,1.000003500857086,0.9831930605141936,False
9343,0.034513448376208546,1.6953338598832488,-67.9980668380555,-4.666926527140665,1.1744057524362337,0.06896922800366764,0.7898141909835967,0.9920728559713828,False
9344,0.03891596953291446,17.786948615685105,62.21869006297706,-12.228448787521495,-7.714048260539652,2.615860323007035,1.0000046889084802,0.9834035513399674,False
9345,0.5083705657133832,9.762441457249224,76.35294670281145,32.374706650433694,-0.3613044976057994,-0.130946209569333,-3.4924550679340327,44.65317381187707,True
9346,0.926387470189482,12.526866122148931,12.623081253926529,-29.09300426871846,-7.387536041644021,10.842367663726188,1.000464170732258,0.9883401697478936,False
9347,0.4012634865641594,2.1452771574258804,81.82809236492088,4.509649544801306,-4.836747845509377,-0.1443098460509119,4.042065775047176,6.1889333795127195,False
9348,0.3489353871718049,5.970209190621972,-38.84658232602668,13.122307944949494,5.840408214564586,-2.067552542311046,-0.5904694887685883,777.6108450790371,True
9349,0.8228409453295171,16.94511087331921,-66.73742502258925,22.218709644877112,11.464981795601297,-7.145397489708761,0.999992151313425,0.9833082814010268,False
9350,0.741418353148736,5.422435223124921,-37.550205303816774,-37.49051114457363,2.5487563018196484,2.629536729001217,-4.541558682987492,309.32499463027256,True
9351,0.21196535578835757,14.041419297456741,-93.82407721349165,-18.36106418320429,10.554166210550761,0.608021010267006,1.0000000513959668,0.9834235207687144,False
9352,0.1283878928022459,4.166055854409933,-29.05818040549448,-20.454674302969128,12.392206512083604,6.913810959561719,0.9892505236189638,1.015872741197754,False
9353,0.6686639455193654,15.141537371091545,37.8596526180047,68.18893864881055,-4.41991628236321,-5.890136338752044,1.0000002523603564,0.9826513200370126,False
9354,0.7666124299578368,7.218471449799836,-22.59349128398595,-53.99074979318439,2.7578021411392215,9.46236301767377,0.9999053775727097,0.9825275367064678,False
9355,0.3112733428105712,15.83687569014728,-85.95379630445413,-18.635793240364066,2.3900512814482426,0.7422741303362094,1.0003516106453443,0.969981129711527,False
9356,0.4389560775309801,11.275122594088316,-48.772675512486806,6.387257182397456,1.0620351748579435,0.08656941408730084,1.0470693347877618,0.6796782969246838,False
9357,0.9825855580456555,3.25003560166806,63.13841439301877,-76.69451243122778,-5.795619025634671,7.291503481299184,63.002851108438435,89.03252283369005,False
