index,mass,rTarget,x0,y0,vx0,vy0,earth_af,ejected
0,0.723124872887507,5.29752544965595,-67.35811775522167,-11.54136667745438,4.001566583352811,0.7906650014649707,-0.5323609005931597,True
1,0.10443201974779368,18.552324892021716,-50.131003071340096,-8.937239001955268,8.99517038716226,1.050732103120372,0.987731921464102,False
2,0.33012821650132534,7.786763874813914,-86.09693236425666,-7.105268238212944,2.720160550542899,0.12344846186943247,0.49736588522811015,False
3,0.9682108475919813,11.606477331370115,27.779007409461343,-19.5662879073037,-11.218050479111952,8.55541199805154,0.6602067159378233,False
4,0.7647946305992082,15.483066683635116,83.30410008380275,39.742756238954236,-9.322299571741766,-6.4371565771687775,0.9999989596365805,False
5,0.37647700485866514,2.686797294765711,-31.230548697685045,-24.466291108316085,1.4317248026871388,1.1013972041956865,-0.8329097172560747,True
6,0.18395263542141765,13.001973397098482,-74.22873499302196,2.0441545201783793,9.968059945834625,-0.30866852966481867,0.9600383200908431,False
7,0.5528804832110181,9.622180380858481,-23.822526728433413,51.389263128403286,3.6723344315907562,-5.792115684276203,1.0000078700032475,False
8,0.5926824600156396,14.954025257378817,69.14825114920771,52.668899569331785,-0.5407968646634655,-0.47902226501639245,-3.3568047132338794,True
9,0.20420501538738609,8.837841650471091,30.779884771638567,15.670090193830644,-11.984416758784512,-3.943164475954314,1.0031170655446568,False
10,0.480081998296082,17.519765281118453,-36.481111679444716,59.69444589900443,4.087210132584447,-4.28232630713488,1.0000009620600483,False
11,0.8489257684890181,1.8201312338933349,-30.988028732453152,42.48210867814998,6.428911295189107,-9.138320016592438,-0.24667347935153144,True
12,0.9264954504678026,6.2532162526622415,-36.21139756491814,-74.07026670884913,3.782366609244399,7.4613375999329,-1.2687080856104944,True
13,0.30788619856443256,11.937521784566343,-15.074222458909347,63.081516166817806,0.6484058898548258,-4.931253738411024,1.0002742914963347,False
14,0.0027397320894524454,3.6955483220517635,24.74542553808994,96.25497870572723,-3.1224446400434895,-13.198287391211753,0.9999846650136043,False
15,0.64098265842814,18.94484077207744,46.70253131422651,-3.104553732909965,-3.316208063070998,-1.2110135619107512,0.9999909661671589,False
16,0.6761051998669282,8.321613426320255,0.5623512123875392,-96.45085390270229,0.01838990877414032,9.611940162653,0.4032087187200949,False
17,0.061276328585110604,14.600575019605458,8.068826253089647,-43.392977415292705,-0.8002909513246476,7.438128283023585,0.9935892170411299,False
18,0.2571542895687744,1.0139767099171877,-50.40660180090732,-60.059559382081325,7.538542051514647,9.161856883370488,-1.2942057187458509,True
19,0.8835682215290144,16.85785260051489,36.74235781028896,48.81729522069905,-1.1418785818590151,-0.9326403304454808,0.9718325857236291,False
20,0.8372191949915141,12.309816697612405,67.31529339248145,27.987261063513206,-2.2703572654177573,-0.8383153596134129,0.27752825954309857,False
21,0.46057074474170806,6.787709176540375,-35.80238734122026,-42.0698958047277,9.836316889782827,10.887437503243598,1.2315814219162973,False
22,0.23152095644176007,19.625597986392677,-75.69006357667172,50.43471366207605,4.263454040664793,-1.9127488028834378,0.9999998410780007,False
23,0.5965843460131437,4.519967687316239,35.884414109309574,-13.399762185429621,-8.129494631498938,3.0018741609490105,21.470706946419348,False
24,0.5099532542722299,18.163804784417152,77.77482537845874,-4.077702448525705,-13.452539308933938,3.589744081885665,0.9999981856071739,False
25,0.1332207264257595,4.774618977680802,0.4473408961571455,-60.53131839502747,0.15552150424603264,2.9035934087199764,-1.1822263014524688,True
26,0.4350136013543233,10.932670232839882,-94.01935283458677,12.33831450427135,7.828368617187435,-0.1170521573383521,0.9999995625665349,False
27,0.7999171720379964,6.960033136419952,-28.354520341801994,31.635236999155726,3.622781634025304,-3.876636753012445,-1.4026042787765716,True
28,0.9721127335894852,3.1914390670135617,-5.772663272126723,-82.57104703474577,0.6239854215311832,6.190939865016333,9.687493319407846,False
29,0.35744415755569936,15.852742115966976,15.11732921164602,-26.00510632054597,-0.7788023738781831,10.580165713601964,1.0000110915459113,False
30,0.08492076619341969,10.430646277964115,27.23610602193143,59.90254558065356,-0.06353662890557181,-0.11143853455617227,1.2108626637283249,False
31,0.7114182993900031,13.656935961917043,47.67883535007508,6.510049195293973,-12.311599748233604,-4.195944532395729,1.0000011724914815,False
32,0.7003741356218234,17.27422291226685,-73.40384950559142,-43.54376841363848,8.385998110643424,2.8907921192182227,0.999999055381418,False
33,0.06620908436831087,2.1039477065205574,25.157817650816263,21.30898640909949,-3.5786588642123838,-2.67752526701488,0.9235899512130336,False
34,0.36934150684904304,14.790786932222545,-45.60847119983169,49.48492508554301,11.464805446248787,-9.66237295336338,0.999987973571524,False
35,0.991921452765353,9.037024621851742,2.623687788527228,-49.84436107097508,-0.4076543501983323,2.0604933745827823,1.0623925753499117,False
36,0.787546796945855,3.487107860855758,-69.33478821387692,29.284308176576474,1.078527554663025,-0.41266953663326167,1.7832314015571025,False
37,0.4147013693191111,19.117326465435326,-55.76281567409933,-14.766028569272061,11.000295283096479,5.241138481937584,0.9999944647175534,False
38,0.14473696327209473,5.97865273989737,-6.512585707664395,93.07918769658858,0.7352118426489327,-7.240735575172395,1.0008434284837193,False
39,0.5291674962360412,12.173821315169334,27.753261734506484,29.79144514078528,-8.219847322929724,-5.36552730178172,1.0000499043778375,False
40,0.6162868368374184,8.023604911752045,2.556995432351384,71.09279871188888,0.9758811889799087,-12.649369156096748,1.000006017601042,False
41,0.2435254868073389,11.33369171898812,-3.3827742080447387,-53.621281743461786,0.08895778678000811,0.4402934284376948,0.9434549872320448,False
42,0.4417223475044593,5.468305438756943,-77.05210238897581,-42.717818911605974,9.08608887253186,5.07071890070637,-0.22047095409679407,True
43,0.8263126993561164,18.343270728364587,-19.6814656235928,29.766026896149373,1.3324658518322041,-6.287208178318913,1.0000118839105983,False
44,0.9028896445650607,13.201702050864697,-36.38668304440037,-91.2530889470998,2.5408292823193386,4.888886623295643,1.0000155130342179,False
45,0.2685642980635166,9.46071563847363,-11.70789959032788,-44.098436149676616,2.4603024674102367,7.218525994739675,1.041908986677742,False
46,0.04110176468268037,15.765182335861027,50.85695829620725,-63.43259336346946,-2.231945248680409,2.332036570771003,0.9999997945031774,False
47,0.663598109362647,2.4406364811584353,59.610756591972184,22.395032827946608,-12.661142127973413,-4.976268878787058,-0.06573221553803127,True
48,0.6518896378669887,10.502160681411624,-47.88807103666399,63.56862812918875,4.648952967670276,-4.842712962415633,0.9999999989784345,False
49,0.021588598243892195,7.354598041623831,59.715401080131926,-17.563228497808918,-9.808716923089495,2.486341682765169,0.999820063648755,False
50,0.2958821520023048,17.815599559806287,14.939191836040052,96.48220484843239,-0.4974646141913989,-1.462449981552574,0.9999992080722723,False
51,0.9067934285607189,5.084550098516047,-12.122194890088515,-43.62882335439447,2.2554865758002305,11.369695547536079,0.9974761569359869,False
52,0.8614333279104903,10.111457667313516,-15.097153552123423,-88.53081076138142,0.8084371462936906,14.347688827777402,1.000019632175017,False
53,0.5002570460019633,14.014388554729521,-35.03232291606969,12.290321244899541,2.4476650803398248,-0.2620062660151379,0.9997933197881955,False
54,0.1927954758098349,2.8061271216720343,5.335835707318438,71.5581592495383,-0.3357707566829776,-9.196028512125865,1.0028790936793477,False
55,0.5733615207830444,16.274008829146624,28.105081084069653,46.18295909542573,-2.4780367376394703,-3.055414886046618,0.9973854682872351,False
56,0.5330712802316994,1.4369443142786622,16.571849762348393,92.30693680377598,-0.6257887869690714,-3.7411869890811555,-0.24603138062229443,True
57,0.1720548172108829,16.47315917070955,-12.791108567333374,39.452842714910844,2.9081191531617665,-12.97903117358849,0.9951877191826123,False
58,0.3951882028803229,8.678520265966654,76.62256851590412,-5.768354982719654,-5.094554487735379,0.509589639820363,0.6098315456052894,False
59,0.7758383254501968,14.279612755402923,54.20699683064477,24.59185910195456,-7.939896643404421,-2.1270425970377604,1.0000419836821959,False
60,0.948996136710979,19.937234740704298,53.42194027521641,40.1235685535229,-7.683210143622011,-7.911716829677044,0.9999955271692135,False
61,0.3186114958515391,4.172376094385982,-47.691670249198644,-11.941382624806947,5.815580642313419,1.7228211164672336,0.9880625275340313,False
62,0.12474378286581486,12.70384016726166,44.43481533337564,-71.02701103746371,-5.440099009426341,11.093174107249483,0.9999516868963307,False
63,0.7354947641761973,6.355421795509756,24.225852033644685,-19.53692282700298,-0.7410374409510012,0.6480254958837662,1.5778610166321496,False
64,0.747856395451352,11.699903117492795,-89.95677073241008,-21.645593162955397,12.926260888240016,2.6157868572513863,0.8631839128137334,False
65,0.1139123977161944,6.173013381659985,33.44965707552649,21.705015673156684,-3.344087474808759,-1.5188907978356176,1.0001383612668118,False
66,0.3218631528019905,19.01568468939513,-74.45102706380617,12.946017233447344,8.10342881144108,-0.25239412744333745,0.9999993180162554,False
67,0.9442220898587257,3.905271609313786,-46.529590384552506,-34.47845536538481,3.808915474269483,3.238754877271125,0.9842606069728895,False
68,0.7729983033621683,8.936309221200645,23.48867275988624,-63.90704486071775,-2.3648220352518003,5.455023933784904,0.9939978699487723,False
69,0.40040437165554615,15.210488599725068,1.9276893669962625,-50.744593444042714,0.6988398070189956,10.893044995983168,0.9946652053545986,False
70,0.15928178925346584,1.6286727879196405,-3.885794266215358,-84.94619607368031,0.03598323866471399,0.8638807251861131,0.4741830718982256,False
71,0.5434607816385105,17.467765897512436,-3.46405046081375,32.53405905249343,-2.501775273440853,-11.98397264421393,0.9999253029503872,False
72,0.5705157209653408,2.618490186519921,-13.98356896419267,-79.28046412927652,2.070507808766272,10.02718166405442,0.8248428839012284,False
73,0.19802111038565637,15.275300371460617,0.7200936050158073,62.81531256076053,1.4578802034551417,-6.668483600813779,1.0000011642531739,False
74,0.4874971756376326,9.857697114348412,-86.75890785882657,-46.767217164459225,10.720854148381115,4.71307660888824,0.9997282522121186,False
75,0.8718207433801144,13.079494500532746,44.89439692568298,9.406090160423192,-1.51131978001251,-0.6812504031088994,0.9786882876546218,False
76,0.9191415449725464,18.74124652892351,-72.11023081633084,-51.9510321517246,1.7709443739859583,1.8681691647800325,0.9999995763636312,False
77,0.28505249551963063,5.347567858174443,-27.892622555049954,23.595329126211222,10.899153976693892,-9.549264754571324,1.7766448555990828,False
78,0.02484591383393854,11.510111694224179,49.54034530294249,-50.64287107410738,-2.597402449121079,3.1029156252363843,1.0001243079373072,False
79,0.6471060061240569,7.5329823000356555,-14.187052012993268,51.57671872060301,3.287077470433699,-8.723718237007937,1.0001801572869842,False
80,0.6666172596784309,16.097617803141475,60.15988606748017,40.543901145207194,-0.5231610095331553,-0.20463036532832649,1.4113722344362023,False
81,0.036552487331442535,3.2968555502593517,-46.22161184049617,-29.680206913770107,11.131554207154307,6.333585779176211,1.0054419870531832,False
82,0.2811506095221266,13.616524233482778,-86.69065265664243,22.23368443961269,6.236414652595176,-1.9673370501771057,0.9949594460965724,False
83,0.8918256039181724,10.232238919474185,-22.608242293770797,-29.13023040510148,5.508939736490006,8.96869769156002,0.9997925680324001,False
84,0.8132841468844563,4.687467194162309,49.883959381262066,83.01462079946886,-3.6883312516545326,-6.811659953028,0.9984615446550026,False
